id,funded_amount,loan_amount,activity,sector,use,country_code,borrower_genders,date,polarity_score,neutral,negative,positive,sentiment
770810,800.0,800.0,Food Production/Sales,Food,To purchase vegetables.,ML,"female, female, female, female",2014-09-18,0.0,1.0,0.0,0.0,Neutral
766109,525.0,1250.0,Construction,Construction,"to buy a moto freighter, which will be used to deliver his product (building material)",PE,male,2014-09-09,0.0,1.0,0.0,0.0,Neutral
1186011,175.0,175.0,Primary/secondary school costs,Education,to pay for children’s school fees,NG,male,2016-11-16,0.0,1.0,0.0,0.0,Neutral
1293379,350.0,350.0,Fruits & Vegetables,Food,to increase supplies.,CM,female,2017-05-05,0.0,1.0,0.0,0.0,Neutral
751752,8400.0,8400.0,Fish Selling,Food,to buy 140 fish,CD,"female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, male",2014-08-08,0.0,1.0,0.0,0.0,Neutral
769927,2425.0,2425.0,Used Clothing,Clothing,to increase stock of second-hand clothes to resell.,TZ,"male, female, male, male, male, female, male, female",2014-09-17,0.0,1.0,0.0,0.0,Neutral
905361,675.0,675.0,Livestock,Agriculture,to buy hay and feed for her livestock.,KG,female,2015-06-21,0.0,1.0,0.0,0.0,Neutral
768666,125.0,125.0,Food Production/Sales,Food,buy 60 bowls of maize and one carton of fish,TG,female,2014-09-15,0.0,1.0,0.0,0.0,Neutral
774677,475.0,475.0,Higher education costs,Education,to pay for university tuition for her daughter.,AM,female,2014-09-25,0.0,1.0,0.0,0.0,Neutral
1266442,1500.0,1500.0,Computers,Services,to buy more computers and printers.,EC,female,2017-03-24,0.0,1.0,0.0,0.0,Neutral
1181594,125.0,125.0,Fish Selling,Food,to buy more varieties of fish to sell.,PH,female,2016-11-08,0.0,1.0,0.0,0.0,Neutral
886380,300.0,300.0,Clothing,Clothing,to buy a variety of woman's clothing.,CO,female,2015-05-15,0.0,1.0,0.0,0.0,Neutral
1148560,275.0,275.0,Beauty Salon,Services,to buy a professional blow dryer and other implements for her beauty salon.,CO,female,2016-09-09,0.0,1.0,0.0,0.0,Neutral
1275720,575.0,575.0,General Store,Retail,"to buy high-demand items like plastic goods, jerrycans, basins, cartons of salt and soda to sell.",UG,male,2017-04-07,0.0,1.0,0.0,0.0,Neutral
677213,1500.0,1500.0,Services,Services,to buy a computer for use in her accounting services business.,BO,female,2014-02-26,0.0,1.0,0.0,0.0,Neutral
923610,1200.0,1200.0,Agriculture,Agriculture,to buy a dairy cow.,AL,male,2015-07-27,0.0,1.0,0.0,0.0,Neutral
1236287,525.0,525.0,Personal Housing Expenses,Housing,to line the internal walls of his wood and stilt house with wood.,NI,male,2017-02-11,0.0,1.0,0.0,0.0,Neutral
894755,200.0,200.0,Used Shoes,Clothing,buy four bales of used shoes,MG,male,2015-05-30,0.0,1.0,0.0,0.0,Neutral
947660,500.0,500.0,Agriculture,Agriculture,to maintain her coffee field.,CD,"female, male",2015-09-15,0.0,1.0,0.0,0.0,Neutral
736640,550.0,550.0,Personal Housing Expenses,Housing,to buy materials to replace the roof of her home and lay a cement floor.,SV,female,2014-07-09,0.0,1.0,0.0,0.0,Neutral
872303,525.0,525.0,Arts,Arts,"to buy meerschaum, to make pipes and jewelry to sell.",TR,female,2015-04-20,0.0,1.0,0.0,0.0,Neutral
1141906,1000.0,1000.0,Paper Sales,Retail,"to buy clothes, shoes, and paper items.",EC,female,2016-08-29,0.0,1.0,0.0,0.0,Neutral
1111112,1400.0,1400.0,Agriculture,Agriculture,"to buy fertilizers, seeds, chemicals and fuel for the water pump for her smallholding.",ZW,"female, female, female, female",2016-07-04,0.0,1.0,0.0,0.0,Neutral
1180271,225.0,225.0,General Store,Retail,"Lucena to buy items to sell such as bread, canned goods, snacks, home care products, and other groceries.",PH,female,2016-11-04,0.0,1.0,0.0,0.0,Neutral
814716,500.0,500.0,General Store,Retail,"to buy items to sell like shampoo, groceries, etc. ",PH,female,2014-12-15,0.0,1.0,0.0,0.0,Neutral
1032326,850.0,850.0,Farming,Agriculture,to purchase farm inputs such as quality seeds and fertilizer,KE,female,2016-03-02,0.0,1.0,0.0,0.0,Neutral
1257969,1100.0,1100.0,Construction,Construction,to buy a generator to power his timber planing equipment.,CD,"male, female",2017-03-15,0.0,1.0,0.0,0.0,Neutral
860375,825.0,825.0,Cattle,Agriculture,to purchase a cow,PE,female,2015-03-24,0.0,1.0,0.0,0.0,Neutral
724825,400.0,400.0,Clothing Sales,Clothing,to buy clothing as an investment in her business.,NI,female,2014-06-13,0.0,1.0,0.0,0.0,Neutral
1248766,1400.0,1400.0,Animal Sales,Agriculture,purchase of cows for fattening and sale.,UG,male,2017-03-01,0.0,1.0,0.0,0.0,Neutral
1310319,700.0,700.0,Services,Services,to buy decorations items.,CM,female,2017-05-30,0.0,1.0,0.0,0.0,Neutral
1026702,225.0,225.0,Motorcycle Transport,Transportation,to purchase additional spare parts for the maintenance of his motorcycle,PH,male,2016-02-22,0.0,1.0,0.0,0.0,Neutral
677129,1000.0,1000.0,Food,Food,"to buy lollies, sweets, chocolates, lollipops, biscuits, snacks, cartons of juice, individual yoghurts and soft drink",PE,female,2014-02-26,0.0,1.0,0.0,0.0,Neutral
774889,250.0,250.0,Fishing,Food,to buy additional fishing nets and other fishing materials,PH,female,2014-09-25,0.0,1.0,0.0,0.0,Neutral
910405,400.0,400.0,Farming,Agriculture,to buy fertilizers. ,SV,male,2015-06-29,0.0,1.0,0.0,0.0,Neutral
1151095,1100.0,1100.0,Education provider,Education,"to buy some new materials to facilitate her work as a private teacher,  and be able to receive more students.",LB,female,2016-09-15,0.0,1.0,0.0,0.0,Neutral
912930,250.0,250.0,Farming,Agriculture,to pay workers for land preparation and to purchase fertilizers.,PH,female,2015-07-04,0.0,1.0,0.0,0.0,Neutral
787681,250.0,250.0,Retail,Retail,to buy bags to sell.,PH,female,2014-10-23,0.0,1.0,0.0,0.0,Neutral
1224285,500.0,500.0,Cattle,Agriculture,to buy two young beef bulls to fatten with the left-overs from the harvest.,SV,male,2017-01-21,0.0,1.0,0.0,0.0,Neutral
1219647,550.0,550.0,Higher education costs,Education,to buy a computer.,PY,male,2017-01-13,0.0,1.0,0.0,0.0,Neutral
1082995,250.0,250.0,Clothing,Clothing,to continue to grow my business and make it flourished ,KE,female,2014-08-29,0.0,1.0,0.0,0.0,Neutral
1213679,350.0,350.0,Services,Services,"to buy necessary materials, such as; cement, blocks, rods, stucco, ceiling panels, among other things.",CO,male,2016-12-30,0.0,1.0,0.0,0.0,Neutral
1154367,1400.0,1400.0,Bakery,Food,"to buy a sack of flour, sack of sugar, yeast, fry pan, wooden spoon, bottle of vegetable oil, and plastic bags,",WS,female,2016-09-21,0.0,1.0,0.0,0.0,Neutral
991790,1125.0,1125.0,Home Products Sales,Retail,"to buy ten large dishes, ten small dishes and various plastic dishes for 125,000 francs.",BF,"female, female, female, female, female",2015-12-08,0.0,1.0,0.0,0.0,Neutral
971472,775.0,775.0,Clothing Sales,Clothing,to buy women's clothes for the new season.,TJ,female,2015-10-30,0.0,1.0,0.0,0.0,Neutral
776319,450.0,450.0,Construction Supplies,Construction,to purchase additional tons of sand and gravel to sell,PH,female,2014-09-29,0.0,1.0,0.0,0.0,Neutral
841558,125.0,125.0,Personal Products Sales,Retail,to buy 36 units of hair extensions for resale.,TG,female,2015-02-16,0.0,1.0,0.0,0.0,Neutral
1101394,600.0,600.0,General Store,Retail,"to buy cooking oil, sugar, soap.",UG,male,2016-06-17,0.0,1.0,0.0,0.0,Neutral
1034458,4325.0,4325.0,Cereals,Food,to expand her business by purchasing more sorghum to sell.,RW,"female, female, male, male, female, female, female, male, female, male, male, female, female, female",2016-03-07,0.0,1.0,0.0,0.0,Neutral
778404,275.0,275.0,Pigs,Agriculture,to buy feeds and vitamins for her pigs,PH,female,2014-10-03,0.0,1.0,0.0,0.0,Neutral
1046312,350.0,350.0,Cereals,Food,to purchase additional sacks of rice to sell,PH,female,2016-03-30,0.0,1.0,0.0,0.0,Neutral
1182341,350.0,350.0,Farming,Agriculture,"to buy fertilizers, pesticides and high-quality seeds.",KE,female,2016-11-09,0.0,1.0,0.0,0.0,Neutral
838817,425.0,425.0,Bakery,Food,"to buy a sack of flour, a sack of sugar, a bottle of vegetable oil, a fry pan, a wooden spoon, plastic bags and yeast",WS,female,2015-02-11,0.0,1.0,0.0,0.0,Neutral
1329250,200.0,200.0,Charcoal Sales,Retail,to purchase additional sacks of charcoal to sell,PH,female,2017-06-29,0.0,1.0,0.0,0.0,Neutral
1017366,2800.0,2800.0,Food Production/Sales,Food,"to buy three 50-kilo bags of various vegetables, five 25-kilo boxes of chicken legs and five 50-kilo bags of sugar.",SN,"female, female, female, female, female",2016-02-02,0.0,1.0,0.0,0.0,Neutral
1118875,275.0,275.0,Clothing Sales,Clothing,to buy merchandise (pagnes).,CM,female,2016-07-19,0.0,1.0,0.0,0.0,Neutral
714961,1150.0,1150.0,General Store,Retail,to purchase additional grocery goods to resell,PH,female,2014-05-23,0.0,1.0,0.0,0.0,Neutral
1005364,300.0,300.0,Personal Housing Expenses,Housing,"to buy cement, sand, bricks, gravel and steel, to construct a room for the kitchen.",SV,male,2016-01-07,0.0,1.0,0.0,0.0,Neutral
781756,125.0,125.0,General Store,Retail,"to purchase more stock to sell, like soap, milk, sugar, etc.",PH,female,2014-10-11,0.0,1.0,0.0,0.0,Neutral
735695,675.0,675.0,Construction Supplies,Construction,to install floor in the new built rooms and proper celling,MX,female,2014-07-07,0.0,1.0,0.0,0.0,Neutral
894831,575.0,575.0,Farming,Agriculture,to pay for post-harvest operations for her banana crop.,PH,female,2015-05-31,0.0,1.0,0.0,0.0,Neutral
747048,1075.0,1075.0,Food Market,Food,To buy more foodstuffs such as beans and sorghum to sell,RW,female,2014-07-30,0.0,1.0,0.0,0.0,Neutral
763560,800.0,800.0,Primary/secondary school costs,Education,to pay for her daughter's primary school education.,TJ,female,2014-09-03,0.0,1.0,0.0,0.0,Neutral
1113692,3075.0,3075.0,Property,Housing,to fix up one of her rooms.,PE,"female, female, male, female, female, female, female, female, female, male",2016-07-09,0.0,1.0,0.0,0.0,Neutral
1035363,650.0,650.0,Retail,Retail,To buy frozen foods to sell and for her jeepney's maintenance.,PH,female,2016-03-09,0.0,1.0,0.0,0.0,Neutral
938206,250.0,250.0,Farming,Agriculture,"to purchase certified fertilizers and herbicides for his crops, to enhance quality and improved yields.",KE,male,2015-08-25,0.0,1.0,0.0,0.0,Neutral
1259939,1925.0,1925.0,Education provider,Education,to construct classrooms in the school.,PK,female,2017-03-17,0.0,1.0,0.0,0.0,Neutral
819399,1500.0,1500.0,Clothing,Clothing,to buy clothing.,EC,female,2014-12-22,0.0,1.0,0.0,0.0,Neutral
1264504,3200.0,3200.0,Food Production/Sales,Food,"to buy supplies to make empanadas like meat, chicken, ham, cheese, eggs, condiments baked goods, greens and others.",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2017-03-23,0.0,1.0,0.0,0.0,Neutral
1291814,225.0,225.0,Food Production/Sales,Food,to buy ingredients for her food vending business.,PH,female,2017-05-04,0.0,1.0,0.0,0.0,Neutral
973732,500.0,500.0,Farming,Agriculture,to buy manure for his organic mango production.,PE,male,2015-11-04,0.0,1.0,0.0,0.0,Neutral
1014748,400.0,400.0,Clothing Sales,Clothing,"to buy pants, skirts, blouses, and T-shirts, among other items, to sell.",SV,female,2016-01-27,0.0,1.0,0.0,0.0,Neutral
1064157,550.0,550.0,Farming,Agriculture,"to purchase needed tools, more seeds, and seedlings for planting.",LB,female,2016-05-04,0.0,1.0,0.0,0.0,Neutral
673633,975.0,975.0,Carpentry,Construction,"to buy wood, blades, needles and other tools",PK,male,2014-02-20,0.0,1.0,0.0,0.0,Neutral
816747,600.0,600.0,Liquor Store / Off-License,Food,to buy more sorghum to make local drinks to sell.,RW,male,2014-12-17,0.0,1.0,0.0,0.0,Neutral
679092,750.0,750.0,Farming,Agriculture,To buy seeds and mineral fertilizer for her sowing land,TJ,female,2014-03-04,0.0,1.0,0.0,0.0,Neutral
932847,500.0,500.0,Clothing Sales,Clothing,"to invest in pants, blouses, skirts, shirts, dresses, and other products that her customers request.",SV,female,2015-08-15,0.0,1.0,0.0,0.0,Neutral
769865,850.0,850.0,Farming,Agriculture,"to buy weed sprayer, bush knives, chemicals, shovel, wheelbarrow, etc",WS,female,2014-09-17,0.0,1.0,0.0,0.0,Neutral
1167593,900.0,900.0,General Store,Retail,"to buy merchandise to sell such as baking flour, sodas, cooking oil, and other items.",UG,female,2016-10-13,0.0,1.0,0.0,0.0,Neutral
1138286,150.0,150.0,Farm Supplies,Agriculture,to buy manure for his crops.,SV,male,2016-08-23,0.0,1.0,0.0,0.0,Neutral
1015233,300.0,300.0,Beauty Salon,Services,to buy salon equipment and buy a dairy cow.,KE,female,2016-01-28,0.0,1.0,0.0,0.0,Neutral
971248,1100.0,1100.0,Personal Medical Expenses,Health,to obtain eye treatment,MX,female,2015-10-30,0.0,1.0,0.0,0.0,Neutral
1193974,900.0,900.0,Higher education costs,Education,to pay university fees.,PY,female,2016-11-27,0.0,1.0,0.0,0.0,Neutral
918610,625.0,625.0,Higher education costs,Education,to pay his university tuition.,PY,male,2015-07-16,0.0,1.0,0.0,0.0,Neutral
1130450,150.0,150.0,Pigs,Agriculture,"to buy feed, vitamins, and other supplies to raise her pigs",PH,female,2016-08-09,0.0,1.0,0.0,0.0,Neutral
922625,150.0,150.0,Retail,Retail,buy four boxes of soap and five bags of detergent.,TG,female,2015-07-24,0.0,1.0,0.0,0.0,Neutral
994574,550.0,550.0,Livestock,Agriculture,to buy feed and other supplies to raise her livestock.,PH,female,2015-12-14,0.0,1.0,0.0,0.0,Neutral
1007454,1825.0,1825.0,Fruits & Vegetables,Food,to buy more mangoes and wood apples to resell at the market.,KH,"female, female, female, female, female",2016-01-13,0.0,1.0,0.0,0.0,Neutral
729270,175.0,175.0,Animal Sales,Agriculture,to purchase more goats to raise and sell.,YE,female,2014-06-23,0.0,1.0,0.0,0.0,Neutral
811026,1925.0,1925.0,Personal Housing Expenses,Housing,"to purchase wallpapers, door, tiles and similar in order to finish repairing her house and move in",KG,female,2014-12-05,0.0,1.0,0.0,0.0,Neutral
668926,500.0,500.0,Personal Housing Expenses,Housing,to remodel his house (to buy doors and windows).,SV,male,2014-02-12,0.0,1.0,0.0,0.0,Neutral
1120786,650.0,1000.0,Milk Sales,Food,To buy more milk to sell.,KE,male,2016-07-21,0.0,1.0,0.0,0.0,Neutral
1103817,1775.0,1775.0,Home Energy,Personal Use,to pay for a good quality solar home system from VisionFund.,KH,"female, male, male, male",2016-06-22,0.0,1.0,0.0,0.0,Neutral
1149089,1000.0,1000.0,Pigs,Agriculture,Angela with maintenance of the pigpen and the purchase of feed for fattening the pigs.,EC,female,2016-09-12,0.0,1.0,0.0,0.0,Neutral
756076,700.0,700.0,Farming,Agriculture,to cover the costs for farm fertilization and weeding maintenance,PH,female,2014-08-19,0.0,1.0,0.0,0.0,Neutral
781412,300.0,300.0,Services,Services,To buy a part for his mill. ,SV,male,2014-10-10,0.0,1.0,0.0,0.0,Neutral
1146642,550.0,550.0,Personal Housing Expenses,Housing,To build a clean water source facility at her home ,ID,female,2016-09-07,0.0,1.0,0.0,0.0,Neutral
773349,1000.0,1000.0,Retail,Retail,to buy groceries.,ML,male,2014-09-23,0.0,1.0,0.0,0.0,Neutral
910683,1125.0,1125.0,General Store,Retail,To pay for grocery items and partly for maintenance of her tricycle unit.,PH,female,2015-06-30,0.0,1.0,0.0,0.0,Neutral
849455,1500.0,1500.0,Cattle,Agriculture,to increase her livestock headcount.,TJ,female,2015-03-03,0.0,1.0,0.0,0.0,Neutral
680714,200.0,200.0,Food,Food,to purchase more flour and oil for her business.,LR,female,2014-03-07,0.0,1.0,0.0,0.0,Neutral
696835,350.0,350.0,Fruits & Vegetables,Food,"to purchase sacks of potatoes, tomatoes, onions, and fruits to sell.",KE,female,2014-04-11,0.0,1.0,0.0,0.0,Neutral
1249580,300.0,300.0,Beauty Salon,Services," to buy, sell wigs and weavon on whole sale bases and also like to render quality service to customers.",GH,"female, female",2017-03-02,0.0,1.0,0.0,0.0,Neutral
1297585,3700.0,3700.0,Retail,Retail,to purchase prawns and seafood.,SN,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2017-05-12,0.0,1.0,0.0,0.0,Neutral
1207475,475.0,475.0,Personal Housing Expenses,Housing,to build a latrine to improve the health of her family.,VN,female,2016-12-21,0.0,1.0,0.0,0.0,Neutral
994728,100.0,100.0,Retail,Retail,to buy 10 handbags and 12 backpacks,TG,female,2015-12-14,0.0,1.0,0.0,0.0,Neutral
692084,2125.0,2125.0,Agriculture,Agriculture,to buy grains and resources for truck farming,SN,"female, female, female, female, female, female, female, female, female, female",2014-04-01,0.0,1.0,0.0,0.0,Neutral
1093497,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female, female, male",2016-06-02,0.0,1.0,0.0,0.0,Neutral
1253793,500.0,500.0,Food,Food,to buy foodstuffs.,CM,female,2017-03-09,0.0,1.0,0.0,0.0,Neutral
894863,175.0,175.0,Charcoal Sales,Retail,to purchase more sacks of charcoal to sell and save money for college,PH,female,2015-06-01,0.0,1.0,0.0,0.0,Neutral
1075990,675.0,675.0,Home Energy,Personal Use,to purchase a solar home system in order to brighten her house during the nighttime.,KH,"female, female, female",2016-05-26,0.0,1.0,0.0,0.0,Neutral
868415,975.0,975.0,Retail,Retail,"purchase supplies such as rice, sugar, milk and others.",PE,female,2015-04-10,0.0,1.0,0.0,0.0,Neutral
1189725,1175.0,1175.0,Farming,Agriculture,to purchase fertilizer and crop seeds,MM,"male, female, female, female, female, male",2016-11-22,0.0,1.0,0.0,0.0,Neutral
1239969,300.0,300.0,Farming,Agriculture,to buy seeds to start horticulture farming.,KE,female,2017-02-16,0.0,1.0,0.0,0.0,Neutral
855423,375.0,375.0,Poultry,Agriculture,buy chickens and laying hens.,CR,female,2015-03-14,0.0,1.0,0.0,0.0,Neutral
1275709,175.0,175.0,Higher education costs,Education,to pay for training in roasting and grilling so she can have her own business in the future.,CO,female,2017-04-07,0.0,1.0,0.0,0.0,Neutral
902759,2225.0,2225.0,Personal Housing Expenses,Housing,"to pay for the construction of a sanitary latrine, with a device for hand-washing with soap.",VN,"female, female, female, female, female, female",2015-06-16,0.0,1.0,0.0,0.0,Neutral
1046172,1100.0,1100.0,General Store,Retail,to purchase more items to sell in her general store,PH,female,2016-03-30,0.0,1.0,0.0,0.0,Neutral
775205,350.0,350.0,Rickshaw,Transportation,to cover the cost of repairs for her husband's rickshaw.,PK,female,2014-09-26,0.0,1.0,0.0,0.0,Neutral
995690,425.0,425.0,Recycled Materials,Retail,to purchase more sacks of recycled materials to sell.,PH,female,2015-12-16,0.0,1.0,0.0,0.0,Neutral
819846,550.0,1750.0,Shoe Sales,Retail,to purchase a wide variety of wholesale footwear.,CO,female,2014-12-23,0.0,1.0,0.0,0.0,Neutral
986411,4950.0,4950.0,Clothing,Clothing,"purchase a variety of clothing to sell such as: shirts, jeans, t-shirts, pants, dresses, etc.",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-11-27,0.0,1.0,0.0,0.0,Neutral
883141,1350.0,1350.0,Agriculture,Agriculture,To buy shea nuts for processing.,GH,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-05-11,0.0,1.0,0.0,0.0,Neutral
859970,200.0,200.0,Food Stall,Food,to buy more root crops to sell in her stall,PH,female,2015-03-23,0.0,1.0,0.0,0.0,Neutral
736294,525.0,525.0,Food Production/Sales,Food,"to buy a bag of flour, sugar, yeast, oil and etc.",WS,female,2014-07-09,0.0,1.0,0.0,0.0,Neutral
1261003,350.0,350.0,Farming,Agriculture,to buy fertilizers and other farm supplies.,PH,female,2017-03-20,0.0,1.0,0.0,0.0,Neutral
894147,1200.0,1200.0,Clothing Sales,Clothing,to buy additional clothing to sell.,CD,"female, female, female, female, female",2015-05-29,0.0,1.0,0.0,0.0,Neutral
888648,1850.0,1850.0,Dairy,Agriculture,To buy a cooling tank and milk for sell.,RW,male,2015-05-20,0.0,1.0,0.0,0.0,Neutral
1338582,200.0,475.0,Restaurant,Food,"to invest in tables, chairs, supplies, and paint to improve the appearance of the premises.",CO,female,2017-07-12,0.0,1.0,0.0,0.0,Neutral
1080532,5000.0,5000.0,Food Production/Sales,Food,"build a new and improved website for my food business incubator, Union Kitchen, with capabilities for e-commerce in the future.",US,male,2014-02-14,0.0,1.0,0.0,0.0,Neutral
686275,800.0,800.0,Shoe Sales,Retail,to stock her store.,GT,"female, female",2014-03-19,0.0,1.0,0.0,0.0,Neutral
716882,550.0,550.0,Food Production/Sales,Food,to buy a pizza oven,PE,male,2014-05-27,0.0,1.0,0.0,0.0,Neutral
1014061,400.0,400.0,Personal Housing Expenses,Housing,to buy building materials and fix up her home,TJ,female,2016-01-26,0.0,1.0,0.0,0.0,Neutral
824249,800.0,800.0,Farming,Agriculture,"to hire a tractor, pay for fuel and tractor driver services in order to plow land",TJ,female,2015-01-06,0.0,1.0,0.0,0.0,Neutral
1308785,325.0,325.0,Manufacturing,Manufacturing,to buy additional materials for her business,PH,female,2017-05-29,0.0,1.0,0.0,0.0,Neutral
1099641,200.0,650.0,Food Production/Sales,Food,"to buy meat, cassava, vegetables, firewood and banana leaves.",NI,female,2016-06-14,0.0,1.0,0.0,0.0,Neutral
1025657,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family	,KH,"female, female, female, female",2016-02-19,0.0,1.0,0.0,0.0,Neutral
1239959,500.0,500.0,Cafe,Food,her to start a cafe.,GE,female,2017-02-16,0.0,1.0,0.0,0.0,Neutral
970894,300.0,300.0,Cereals,Food,to buy cereals for resale.,KE,female,2015-10-29,0.0,1.0,0.0,0.0,Neutral
692123,675.0,675.0,Butcher Shop,Food,to pay for chicken and pork to sell,PH,female,2014-04-02,0.0,1.0,0.0,0.0,Neutral
1150170,500.0,500.0,Retail,Retail,"to buy more stock of flour, soda, sugar, bread, and other items.",KE,female,2016-09-14,0.0,1.0,0.0,0.0,Neutral
1098184,350.0,350.0,Food,Food,to buy variety of delicacies to sell and other supplies needed in her business.,PH,female,2016-06-12,0.0,1.0,0.0,0.0,Neutral
1326022,3275.0,3275.0,Retail,Retail,"to purchase print cartridges, keyboards, headphones and other wholesale products.",PE,"male, female, female, female, female, female, male",2017-06-22,0.0,1.0,0.0,0.0,Neutral
1257735,1100.0,1500.0,Cosmetics Sales,Retail," to buy new collection of creams , make up and accessories for his store, to increase his sales and improve his income, thus enhance his family living standards.",PS,male,2017-03-15,0.0,1.0,0.0,0.0,Neutral
813504,100.0,100.0,Retail,Retail,to buy 90 bowls of soy,TG,female,2014-12-11,0.0,1.0,0.0,0.0,Neutral
1036763,275.0,275.0,Pigs,Agriculture,"to buy feeds, vitamins, and other supplies to raise her livestock",PH,female,2016-03-11,0.0,1.0,0.0,0.0,Neutral
1030245,400.0,400.0,Food Production/Sales,Food,to buy corn and firewood to continue selling tortillas.,SV,female,2016-02-27,0.0,1.0,0.0,0.0,Neutral
952479,300.0,300.0,Clothing Sales,Clothing,to buy more stock of clothes.,KE,male,2015-09-23,0.0,1.0,0.0,0.0,Neutral
1102428,500.0,500.0,Milk Sales,Food,to buy stock of milk for resale.,KE,female,2016-06-20,0.0,1.0,0.0,0.0,Neutral
952747,225.0,225.0,Pigs,Agriculture,to buy feeding supplies for her piglets,PH,female,2015-09-24,0.0,1.0,0.0,0.0,Neutral
653076,450.0,450.0,General Store,Retail,"to buy packs of salt, biscuits, and beverages.",PK,female,2014-01-01,0.0,1.0,0.0,0.0,Neutral
998908,1275.0,2000.0,Grocery Store,Food,to buy new goods and inventory to sell at his store.,PS,male,2015-12-22,0.0,1.0,0.0,0.0,Neutral
845620,350.0,350.0,Services,Services,to enhance in her brother's lighting decoration and electrical shop.,PK,female,2015-02-24,0.0,1.0,0.0,0.0,Neutral
1116717,275.0,275.0,Services,Services,to provide more mobile airtime credits for her community.,ID,female,2016-07-15,0.0,1.0,0.0,0.0,Neutral
885331,350.0,350.0,Food Production/Sales,Food,to buy ingredients for her food production business,PH,female,2015-05-14,0.0,1.0,0.0,0.0,Neutral
739304,200.0,200.0,Food,Food,to buy cassava flour to sell.,UG,female,2014-07-15,0.0,1.0,0.0,0.0,Neutral
793418,7350.0,7350.0,Home Products Sales,Retail,to buy pillows,MX,"female, female, female, female, female, female, female",2014-11-03,0.0,1.0,0.0,0.0,Neutral
1015673,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female, female, female",2016-01-29,0.0,1.0,0.0,0.0,Neutral
1122868,800.0,800.0,Agriculture,Agriculture,"pay for plowing, sowing, and fertilizing.",CD,"male, female",2016-07-25,0.0,1.0,0.0,0.0,Neutral
1299783,100.0,100.0,General Store,Retail,to restock her store with basic commodities and other consumable items.,PH,female,2017-05-17,0.0,1.0,0.0,0.0,Neutral
972375,100.0,100.0,Grocery Store,Food,"to purchase green vegetables, 2 crates of tomatoes and onions for resale.",KE,female,2015-11-02,0.0,1.0,0.0,0.0,Neutral
921102,600.0,600.0,Clothing Sales,Clothing,"to buy materials, a new sewing machine, needles, threads, etc.",WS,female,2015-07-22,0.0,1.0,0.0,0.0,Neutral
1022312,400.0,400.0,Livestock,Agriculture,to purchase a heifer.,SV,female,2016-02-13,0.0,1.0,0.0,0.0,Neutral
686625,1050.0,1050.0,Cattle,Agriculture,to purchase some cattle in order to increase the number of livestock,TJ,female,2014-03-20,0.0,1.0,0.0,0.0,Neutral
1154738,525.0,525.0,Cafe,Food,"buy 1 box of ovaltine powder (42,000 XOF), instant coffee (70,000 XOF), 6 buckets of mayo (36,000 XOF), butter (36,000 XOF), 5 buckets of chocolate (45,000 XOF), and sodas (71,000 XOF).",CM,male,2016-09-21,0.0,1.0,0.0,0.0,Neutral
1299372,175.0,175.0,Home Products Sales,Retail,"to pay for five dozen plates or bowls, as well as five coolers.",TG,female,2017-05-16,0.0,1.0,0.0,0.0,Neutral
655786,700.0,700.0,Fish Selling,Food,"to purchase fish, cooking oil and firewood for her business",KE,female,2014-01-09,0.0,1.0,0.0,0.0,Neutral
1188945,625.0,625.0,General Store,Retail,"to buy items to sell like canned goods, personal care products, etc.",PH,female,2016-11-21,0.0,1.0,0.0,0.0,Neutral
1176064,1500.0,1500.0,Grocery Store,Food,"to increase her merchandise with new items, which will better satisfy her customers' demands.",LB,female,2016-10-27,0.0,1.0,0.0,0.0,Neutral
842555,250.0,250.0,Fishing,Food,"to purchase additional materials and gears like fishing net, fish containers, etc. for her business",PH,female,2015-02-18,0.0,1.0,0.0,0.0,Neutral
922465,375.0,375.0,Home Appliances,Personal Use,to purchase TerraClear water filters so they can have access to safe drinking water.,LA,"male, male, male, male, male, male",2015-07-24,0.0,1.0,0.0,0.0,Neutral
776298,800.0,800.0,Liquor Store / Off-License,Food,to buy more beer and soda for resale.,RW,female,2014-09-29,0.0,1.0,0.0,0.0,Neutral
1032009,550.0,550.0,Farming,Agriculture,"to buy seeds, pesticides and animal feeds for use on his farm.",KE,male,2016-03-02,0.0,1.0,0.0,0.0,Neutral
697547,200.0,200.0,Personal Medical Expenses,Health,to buy medication.,TJ,male,2014-04-14,0.0,1.0,0.0,0.0,Neutral
763912,125.0,125.0,Farming,Agriculture,To buy farm supplies for use on her farm.,KE,female,2014-09-04,0.0,1.0,0.0,0.0,Neutral
702940,725.0,725.0,Personal Housing Expenses,Housing,"to purchase sand, cement and bricks to build a toilet.",VN,female,2014-04-26,0.0,1.0,0.0,0.0,Neutral
